userId,courseId,enrollmentDate,completionPercentage,courseName,courseDuration,courseDifficulty,learningPathId,learningPathName
153,2762,2023-12-16,1,CSS and CSS3 For Absolute Beginners,5.0,Beginner,7,Data Structures and Algorithms
217,1987,2023-11-07,33,"LEARN HARMONICA, amaze your friends and have fun - it's easy",15.5,Beginner,14,Database Design and SQL
222,449,2024-04-29,76,ALGOTECH Hedge Fund Method for Stock Market Trading,0.316666667,Beginner,1,Introduction to Programming
35,80,2024-08-04,51,Start Trading Stocks Using Technical Analysis!,4.0,Beginner,5,DevOps Engineering
249,3430,2024-06-01,67,Ruby on Rails a Beginners Guide ,6.5,Beginner,5,DevOps Engineering
116,3553,2023-12-09,95,Self Advertise Using PowerPoint Twitter and Facebook on ios,0.6,Beginner,4,Software Architecture Design
491,2990,2023-11-20,9,WordPress Plugin Development -> Deep dive discovery!,2.0,Beginner,4,Software Architecture Design
260,1451,2023-12-12,32,T-Shirt Design Workshop 01: Foundation,1.0,Beginner,19,RESTful API Design
112,3112,2024-02-01,3,Introduction to Elm,1.0,Intermediate,7,Data Structures and Algorithms
494,1279,2024-04-23,79,Graphic Design Secrets Revealed,6.0,Beginner,7,Data Structures and Algorithms
455,3213,2023-10-28,46,Learn Ruby Programming The Easy Way,2.0,Beginner,9,Backend Engineering with Node.js
346,2483,2024-01-13,53,Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,5.5,Beginner,20,CI/CD with Jenkins and GitLab
232,1942,2023-12-04,29,Introduction to Gypsy Jazz Guitar,2.5,Beginner,2,Full-Stack Web Development
52,2799,2024-01-13,56,Inspirational Web Development - A Beginner Approach -,3.5,Beginner,8,Version Control with Git
459,2636,2024-02-02,77,Projects in PHP and MySQL,23.0,Beginner,15,Machine Learning for Software Engineers
130,2440,2023-10-22,72,Jazz Guitar Reharmonization for Autumn Leaves,0.616666667,Beginner,19,RESTful API Design
128,3644,2024-03-26,2,CSS Image filters - The modern web images color manipulation,1.5,Beginner,17,Security for Software Engineers
146,43,2024-01-19,34,Financial Modeling for Startups & Small Businesses,11.5,Beginner,12,Software Testing and QA
477,1506,2024-08-30,37,Illustrator CC 2016 Power Workshops (Deutsch),4.5,Intermediate,1,Introduction to Programming
201,936,2024-09-02,61,Stock Fundamental Analysis with Excel,10.0,Beginner,14,Database Design and SQL
157,368,2024-08-26,45,build a solid foundation for trading options,1.0,Beginner,9,Backend Engineering with Node.js
391,55,2024-08-02,91,Options Trading - Calendar Spread Course for Every Trader,1.5,Beginner,17,Security for Software Engineers
417,826,2024-08-07,24,Learn Basic Concepts of Economics Step by Step - Complete,1.5,Beginner,4,Software Architecture Design
205,3119,2024-07-29,20,Building An E-Commerce Store Using Java Spring Framework,14.5,Beginner,13,Microservices Architecture
232,503,2024-07-14,67,"Binary, Forex, Stock and Bitcoin Trading Strategy",0.616666667,Beginner,17,Security for Software Engineers
363,34,2024-04-19,33,Mastering High Probability Iron Condor Options Trading,2.0,Beginner,6,Cloud Computing Foundations
319,2802,2024-02-27,49,Website Secrets: Get a Gorgeous Website on the Cheap,2.0,Beginner,5,DevOps Engineering
330,2056,2023-10-16,23,The art of piano improvisation,0.666666667,Beginner,20,CI/CD with Jenkins and GitLab
307,1085,2023-10-18,25,Accounting Simplified,8.5,Beginner,8,Version Control with Git
257,3110,2024-01-04,20,CSS Specialist: Comprehensive CSS Training,6.0,Beginner,4,Software Architecture Design
307,3106,2024-03-30,92,X theme for WordPress: Responsive web design without code!,7.0,Beginner,2,Full-Stack Web Development
295,3473,2024-07-10,10,PHP Zend Framework 1.11:Creating a CRUD Application,0.583333333,Beginner,8,Version Control with Git
349,2105,2024-08-20,32,Piano With Willie: Tritones & Phat Chords,2.0,Intermediate,14,Database Design and SQL
489,1449,2024-06-14,87,Most Wanted Flat Design Techniques #3: Office Space,2.0,Intermediate,18,Advanced JavaScript
225,940,2024-04-18,96,Numeracy skills in business and everyday life:Think and Deal,0.633333333,Beginner,18,Advanced JavaScript
130,3563,2024-01-12,8,Angular 2 Master Class with Alejandro Rangel,9.5,Beginner,11,Agile Software Development
340,3539,2024-07-12,3,Wordpress for beginners :Build Websites Fast without Coding ,5.0,Beginner,9,Backend Engineering with Node.js
289,1171,2023-12-01,65,Optimizing investment to maximise your return,0.633333333,Beginner,17,Security for Software Engineers
498,1977,2023-11-09,76,Play Piano in 30 Days! - Start Playing NOW!,3.0,Beginner,9,Backend Engineering with Node.js
434,2006,2024-09-07,99,Piano Playing: Reading and Playing Classical Tunes Vol.II,1.5,Beginner,5,DevOps Engineering
383,710,2024-03-09,6,From 0 to 1: Investments and Portfolio Theory,4.5,Beginner,10,Frontend Engineering with React
260,3232,2024-01-10,93,AngularJS JumpStart with Dan Wahlin,10.0,Beginner,15,Machine Learning for Software Engineers
268,267,2023-11-07,75,Build A Career In Forex Trading- Learn Fundamental Analysis,3.5,Beginner,15,Machine Learning for Software Engineers
95,3237,2024-08-19,8,Projects in Node.js - Learn by Example,5.0,Beginner,8,Version Control with Git
357,1352,2023-11-26,47,Curso Completo de SolidWorks 2016.,9.0,Beginner,18,Advanced JavaScript
184,1403,2024-06-17,70,Learn Photoshop CC Essentials,4.5,Beginner,4,Software Architecture Design
76,2635,2024-01-11,76,Servlets and JSPs Tutorial: Learn Web Applications With Java,10.0,Beginner,3,Mobile App Development
8,1511,2024-08-17,20,Designing an eBook Cover that Sells,2.0,Beginner,20,CI/CD with Jenkins and GitLab
368,1197,2024-07-31,75,Illustrator CC MasterClass,12.0,Beginner,18,Advanced JavaScript
458,2065,2024-02-04,73,Beginner Step by Step Keharwa Theka Tabla Course,0.666666667,Beginner,6,Cloud Computing Foundations
398,1589,2024-04-02,98,iPhone icons gone awesome,3.5,Beginner,17,Security for Software Engineers
415,1029,2024-09-03,77,MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,1.0,Beginner,10,Frontend Engineering with React
20,983,2024-08-21,8,The Everyday Investor: Building Wealth with Venture Capital,2.5,Intermediate,19,RESTful API Design
74,1315,2023-12-19,63,Learn Adobe Photoshop in 1 Hour,1.0,Beginner,6,Cloud Computing Foundations
175,1966,2024-04-09,99,Country Guitar Fundamentals,1.5,Intermediate,8,Version Control with Git
81,304,2024-04-30,78,WE WILL PAY YOU TO TRADE WITH US,2.0,Beginner,2,Full-Stack Web Development
155,2979,2024-05-25,4,Lerning PHP by building website,8.0,Beginner,7,Data Structures and Algorithms
262,2457,2023-11-17,67,Bossa Nova - Guitar for Beginners,1.0,Beginner,2,Full-Stack Web Development
408,2446,2024-09-08,87,Drum Lessons For Beginners,1.5,Beginner,4,Software Architecture Design
318,708,2024-06-11,21,Forex Trading - Learn An Effective Forex Trading Strategy,1.5,Beginner,16,Cloud-Native Application Development
387,2595,2024-04-26,7,Learn Building Your Own Website Without Coding,2.0,Beginner,13,Microservices Architecture
145,619,2024-06-03,15,Precious Metal Equities,1.0,Beginner,18,Advanced JavaScript
22,2258,2024-06-03,73,Aprende a tocar la guitarra eléctrica,5.5,Beginner,9,Backend Engineering with Node.js
418,1867,2024-03-20,76,Take your double bass drum technique to the next level,5.5,Intermediate,5,DevOps Engineering
149,2037,2023-10-14,40,"How to play 'Electric Guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,Beginner Level,2 hours,2016-12-29T00:24:06Z
42038,Learn Piano Today: How to Play Piano Course in Quick Lessons""",5.0,Beginner,17,Security for Software Engineers
65,157,2024-03-03,36,Basics of Mutual Funds for CA / CMA / CS / CFA Exams,1.0,Intermediate,6,Cloud Computing Foundations
141,1322,2024-03-18,94,Ilustración de la A a la Z,3.0,Beginner,17,Security for Software Engineers
39,2583,2023-10-17,18,Complete Website & CMS in PHP & MySQL From Scratch!,12.5,Beginner,7,Data Structures and Algorithms
435,2492,2024-08-16,60,HTML Tutorial: HTML & CSS for Beginners,4.0,Beginner,2,Full-Stack Web Development
430,3037,2023-10-18,60,Learn ReactJS: Code Like A Facebook Developer,5.0,Intermediate,4,Software Architecture Design
264,2737,2023-12-25,49,The Original Complete Web Developer Course.,18.0,Beginner,16,Cloud-Native Application Development
58,539,2024-05-23,58,Intro to Impact Investing,0.533333333,Beginner,7,Data Structures and Algorithms
332,3625,2023-11-06,13,Fundamentals of Angular 2 Full Stack Design,6.5,Beginner,9,Backend Engineering with Node.js
443,1658,2024-07-28,98,Canva : Book Cover Design,2.0,Beginner,10,Frontend Engineering with React
101,1108,2024-03-11,77,Studying the CFA Program exams (Mandarin language version),0.666666667,Beginner,7,Data Structures and Algorithms
292,1779,2024-04-14,43,Add realistic car paint to your pencil drawing in Photoshop!,1.0,Beginner,5,DevOps Engineering
403,3305,2024-03-11,76,Angular Tutorial For Beginners,2.5,Beginner,2,Full-Stack Web Development
123,2760,2024-02-03,25,Web Development With HTML CSS BOOTSTRAP JQUERY for Beginners,5.0,Beginner,16,Cloud-Native Application Development
124,338,2024-05-16,58,Automate Your Finances,1.0,Beginner,17,Security for Software Engineers
394,2184,2024-05-31,48,Curso de Violão Popular,6.0,Beginner,13,Microservices Architecture
390,2234,2024-03-05,7,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,1.5,Beginner,14,Database Design and SQL
347,3492,2023-12-04,45,JQuery Basics - Learn JQuery From Scratch,1.0,Beginner,2,Full-Stack Web Development
253,331,2024-06-21,34,Accounting Basics - A Complete Study,29.0,Beginner,12,Software Testing and QA
418,700,2023-12-03,44,Business Economics - Basics (College Level),4.0,Beginner,15,Machine Learning for Software Engineers
300,3262,2024-07-31,34,Bootstrap Tutorial - Essentials From Basic to Advanced,7.5,Beginner,1,Introduction to Programming
401,1430,2023-10-19,40,Learn Adobe Illustrator CC - All Essentials In 1 Hour!,1.0,Beginner,16,Cloud-Native Application Development
268,2494,2024-07-21,26,Learn Complete Web Development From Scratch,12.0,Beginner,2,Full-Stack Web Development
287,2538,2024-06-30,9,"Complete AJAX Using Bootstrap, PHP From Basic To Advanced.",2.5,Beginner,19,RESTful API Design
479,1514,2024-04-27,34,Earn and Learn to create Logo designs in Illustrator quickly,1.0,Beginner,10,Frontend Engineering with React
295,1875,2024-07-11,53,Music Fundamentals: Learn Beatmaking with Pen Tapping,2.0,Beginner,19,RESTful API Design
143,2369,2024-06-14,26,Learn To Play The Guitar In A Day,1.0,Beginner,4,Software Architecture Design
479,3052,2024-07-20,22,The Ultimate Guide to the Best WordPress Plugins Part 1,10.5,Beginner,2,Full-Stack Web Development
168,2147,2024-03-17,75,Guitar Technique Mastery: The Ultimate Chop Building Workout,1.5,Beginner,18,Advanced JavaScript
166,2176,2023-12-24,56,Electric Bass for Busy Beginners Course 1,1.5,Beginner,10,Frontend Engineering with React
107,2583,2024-03-16,97,Complete Website & CMS in PHP & MySQL From Scratch!,12.5,Beginner,7,Data Structures and Algorithms
358,2815,2024-04-21,7,The Complete JavaScript Course For Web Development Beginners,4.0,Beginner,14,Database Design and SQL
421,1345,2024-03-29,12,Graphicriver Autor – Verkaufe deine Designs online,1.5,Beginner,16,Cloud-Native Application Development
440,3437,2024-02-23,55,WordPress Plugins Treasure Chest,3.0,Intermediate,3,Mobile App Development
16,2836,2023-10-25,82,The Ultimate WordPress Boot Camp: Build 7 Websites,11.0,Intermediate,20,CI/CD with Jenkins and GitLab
84,49,2024-04-26,40,Three Steps Trading - Live Trading - Real Account,5.0,Beginner,4,Software Architecture Design
45,1609,2023-12-11,54,Learn Logo Designing: 5 Types of Logo Designs in Illustrator,3.0,Beginner,14,Database Design and SQL
229,3395,2024-04-04,97,Mastering Thymeleaf with Spring,4.5,Beginner,3,Mobile App Development
431,3614,2024-08-24,92,Create Website from scratch in Urdu & Hindi,1.0,Intermediate,5,DevOps Engineering
473,1592,2023-12-15,11,Learn Real Graphic Design,1.5,Beginner,18,Advanced JavaScript
236,315,2024-05-08,61,Exam 1 Review - Managerial Accounting (U of H),2.0,Beginner,15,Machine Learning for Software Engineers
364,1403,2024-01-25,50,Learn Photoshop CC Essentials,4.5,Beginner,4,Software Architecture Design
67,1755,2024-05-18,98,Master Graphic Design Using Photoshop with Rachael,1.5,Beginner,11,Agile Software Development
63,3046,2024-02-02,0,XQUERY :basics for beginners,0.633333333,Beginner,9,Backend Engineering with Node.js
332,1714,2024-06-02,42,Design your own Social Media Logo Icons in Adobe Illustrator,1.5,Beginner,11,Agile Software Development
313,648,2024-08-17,4,Financial Statements Analysis: Learn to Invest Like a Pro!,2.5,Beginner,14,Database Design and SQL
393,331,2024-07-31,70,Accounting Basics - A Complete Study,29.0,Beginner,12,Software Testing and QA
86,1391,2024-06-30,29,Professional Logo Design in Adobe Illustrator,7.5,Beginner,3,Mobile App Development
429,3295,2024-03-09,4,JavaScript for beginners - A Complete Guide,10.5,Beginner,18,Advanced JavaScript
472,1185,2024-06-12,47,Professional Bookkeeping & Accounting 1: Sales & Purchases,1.5,Beginner,19,RESTful API Design
234,2775,2023-10-11,47,JavaScript Tutorial,4.5,Beginner,7,Data Structures and Algorithms
254,1175,2023-11-09,47,Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,0.716666667,Intermediate,18,Advanced JavaScript
229,1349,2024-01-09,1,Photoshop Workflow - Manipulação de imagem para Publicidade,12.5,Advanced,12,Software Testing and QA
445,3311,2024-07-09,78,How To Create A Real Estate Website With Wordpress 2017,1.5,Beginner,9,Backend Engineering with Node.js
405,1353,2024-05-27,69,なぞるだけですぐできる! 簡単手描きイラスト講座,3.0,Beginner,12,Software Testing and QA
136,999,2024-07-19,9,Master The Psychology of Forex & Binary Options Trading,1.0,Intermediate,11,Agile Software Development
214,625,2024-01-02,17,Forex Trading : Power Of Moving Averages,4.0,Beginner,17,Security for Software Engineers
404,1950,2023-12-16,75,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,1.5,Beginner,2,Full-Stack Web Development
99,1383,2024-02-14,86,Primeros Pasos con Photoshop CC,2.5,Beginner,4,Software Architecture Design
308,392,2024-06-16,7,Adventure Capital: How to pay off debt ,1.0,Beginner,1,Introduction to Programming
74,436,2024-03-22,63,Simple Linear Regression Analysis ( A Complete Course ),1.5,Beginner,20,CI/CD with Jenkins and GitLab
339,282,2024-09-06,40,Curso de Trading práctico basado en casos reales,10.0,Beginner,16,Cloud-Native Application Development
481,110,2023-12-05,59,Practical Accounts & Bookkeeping Automated Overview ,4.5,Beginner,17,Security for Software Engineers
498,1803,2024-02-29,66,Your First 10 Guitar Lessons - Learn how to play guitar,1.0,Beginner,13,Microservices Architecture
66,1664,2024-07-16,85,Master Manga Studio 5: Bonus Drawing and Painting,8.0,Beginner,18,Advanced JavaScript
251,1169,2024-06-23,87,Life Coach Business Basics: Finance and Operations,3.5,Beginner,12,Software Testing and QA
305,832,2024-08-01,69,Forex Trading For Beginners ,2.0,Beginner,2,Full-Stack Web Development
446,2331,2024-05-05,30,Aprende a Tocar Teclado - Piano,3.5,Beginner,13,Microservices Architecture
362,3342,2024-05-11,92,Learn Authentication With ASP.NET Identity Security 2017,2.0,Beginner,20,CI/CD with Jenkins and GitLab
316,2805,2024-02-05,2,"Build Realtime Apps | React Js, Golang & RethinkDB",3.0,Beginner,12,Software Testing and QA
154,991,2024-06-14,48,"Term Loan Appraisal for bankers, credit analysts",6.5,Beginner,19,RESTful API Design
489,1152,2024-02-04,12,Get out of Debt - The Power of Using Compounding Interest,2.0,Beginner,19,RESTful API Design
428,3378,2024-04-13,35,Master EmberJS : Learn Ember JS From Scratch,6.5,Beginner,1,Introduction to Programming
430,2952,2024-07-17,53,Learn PHP Programming for Absolute Beginners - Lite,0.683333333,Beginner,15,Machine Learning for Software Engineers
471,766,2023-11-30,36,ACCA FA1 Recording Financial Transactions,3.5,Beginner,6,Cloud Computing Foundations
155,1681,2024-07-31,93,Magazine Design: Start your own magazine in less than 24hrs,2.0,Beginner,14,Database Design and SQL
262,581,2024-02-26,66,Introduction to the 8 Pillars for Accountants,0.616666667,Beginner,7,Data Structures and Algorithms
324,2953,2024-03-24,21,Learn Drupal 8 - With a Live Project,3.5,Beginner,18,Advanced JavaScript
159,2157,2024-02-19,46,World Percussion: Complete Lessons for Everyone,4.0,Beginner,11,Agile Software Development
434,2794,2024-01-11,79,ASP NET CORE - ANGULAR 2 E-Commerce App,13.0,Beginner,17,Security for Software Engineers
360,3500,2023-10-10,40,PHP webservices,0.566666667,Beginner,14,Database Design and SQL
15,2869,2023-10-22,8,Django by Example,9.0,Advanced,15,Machine Learning for Software Engineers
